time,speed,distance,x,y,uwb_x,uwb_y,time_in_sec
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.508486
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.510338
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.511675
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.513328
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.515197
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.516779
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.518308
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.519424
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.522582
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.523816
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.525361
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.527057
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.528757
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.47,2.35,1616077700.530234
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.46,2.36,1616077700.531915
2021-03-18 15:28:20,0.1,2.0,3.4700000000000006,2.35,3.46,2.36,1616077700.534082
2021-03-18 15:28:20,0.1,2.0,3.468871326446534,2.3499939780682326,3.46,2.36,1616077700.568121
2021-03-18 15:28:20,0.1,2.0,3.466488809585572,2.3499808352440597,3.46,2.35,1616077700.649359
2021-03-18 15:28:20,0.1,2.0,3.4627217960357672,2.349964543618262,3.47,2.36,1616077700.708481
2021-03-18 15:28:20,0.1,2.0,3.4520690155029303,2.3499018851667643,3.48,2.39,1616077700.811184
2021-03-18 15:28:20,0.1,2.0,3.4454337072372443,2.3498580692335964,3.48,2.39,1616077700.897068
2021-03-18 15:28:20,0.1,2.0,3.438484520912171,2.349809899367392,3.45,2.37,1616077700.913255
2021-03-18 15:28:20,0.1,2.0,3.431613774299622,2.3497577434405685,3.45,2.37,1616077700.990834
2021-03-18 15:28:20,0.1,2.0,3.425170869827271,2.349707428738475,3.44,2.36,1616077701.033114
2021-03-18 15:28:20,0.1,2.0,3.4133915615081794,2.349607768841088,3.42,2.36,1616077701.139754
2021-03-18 15:28:20,0.1,2.0,3.4133915615081794,2.349607768841088,3.42,2.36,1616077701.198015
2021-03-18 15:28:20,0.1,2.0,3.4076980066299445,2.34955515190959,3.42,2.37,1616077701.225098
2021-03-18 15:28:20,0.1,2.0,3.4020474863052375,2.349502937309444,3.42,2.37,1616077701.278718
2021-03-18 15:28:20,0.1,2.0,3.3963539314270026,2.3494490649551154,3.4,2.37,1616077701.324967
2021-03-18 15:28:20,0.1,2.0,3.3906604957580573,2.3493920670822264,3.4,2.36,1616077701.410879
2021-03-18 15:28:20,0.1,2.0,3.3791242551803595,2.3492734054103495,3.4,2.36,1616077701.496135
2021-03-18 15:28:20,0.1,2.0,3.373159976005555,2.3492143493145705,3.4,2.38,1616077701.55617
2021-03-18 15:28:20,0.1,2.0,3.373159976005555,2.3492143493145705,3.4,2.38,1616077701.608801
2021-03-18 15:28:20,0.1,2.0,3.367117137908936,2.349153181910515,3.33,2.41,1616077701.626474
2021-03-18 15:28:20,0.1,2.0,3.361074180603028,2.349092683196068,3.33,2.41,1616077701.693616
2021-03-18 15:28:20,0.1,2.0,3.361074180603028,2.349092683196068,3.33,2.41,1616077701.719476
2021-03-18 15:28:20,0.1,2.0,3.3551451873779303,2.3490326650440694,3.33,2.42,1616077701.777432
2021-03-18 15:28:20,0.1,2.0,3.349223823547364,2.3489733612164856,3.33,2.42,1616077701.810555
2021-03-18 15:28:20,0.1,2.0,3.349223823547364,2.3489733612164856,3.34,2.42,1616077701.829111
2021-03-18 15:28:20,0.1,2.0,3.343095035552979,2.3489106357097627,3.34,2.42,1616077701.870249
2021-03-18 15:28:20,0.1,2.0,3.3370598268508918,2.34885087646544,3.34,2.42,1616077701.922695
2021-03-18 15:28:20,0.1,2.0,3.3370598268508918,2.34885087646544,3.33,2.43,1616077701.935709
2021-03-18 15:28:20,0.1,2.0,3.331123442649842,2.348788201250136,3.33,2.43,1616077701.985013
2021-03-18 15:28:20,0.1,2.0,3.331123442649842,2.348788201250136,3.33,2.43,1616077702.007233
2021-03-18 15:28:20,0.1,2.0,3.3199792814254767,2.3486662082374097,3.31,2.32,1616077702.106889
2021-03-18 15:28:20,0.1,2.0,3.314407439231873,2.348604912310839,3.31,2.32,1616077702.169571
2021-03-18 15:28:20,0.1,2.0,3.308756918907166,2.348543977737427,3.31,2.24,1616077702.229487
2021-03-18 15:28:20,0.1,2.0,3.308756918907166,2.348543977737427,3.31,2.29,1616077702.260375
2021-03-18 15:28:20,0.1,2.0,3.2912357759475714,2.3483681039884687,3.3,2.33,1616077702.422524
